MatchID,TournamentID,MatchName,Stage,MatchDate,MatchTime,StadiumID,HomeTeamID,AwayTeamID,HomeTeamScore,AwayTeamScore,ExtraTime,PenaltyShootout,HomePenalty,AwayPenalty,Result
M-1930-01,WC-1930,France v Mexico,group stage,7/13/1930,15:00:00,S-193,T-28,T-44,4,1,0,0,?,0,home team win
M-1930-02,WC-1930,United States v Belgium,group stage,7/13/1930,15:00:00,S-192,T-80,T-06,3,0,0,0,0,0,home team win
M-1930-03,WC-1930,Yugoslavia v Brazil,group stage,7/14/1930,12:45:00,S-192,T-84,T-09,2,1,0,0,0,0,home team win
M-1930-04,WC-1930,Romania v Peru,group stage,7/14/1930,14:50:00,S-193,T-59,T-54,3,1,0,0,0,?,home team win
M-1930-05,WC-1930,Argentina v France,group stage,7/15/1930,16:00:00,S-192,T-03,T-28,1,0,0,0,0,0,home team win
M-1930-06,WC-1930,Chile v Mexico,group stage,7/16/1930,14:45:00,S-192,T-13,T-44,3,0,0,0,0,0,home team win
M-1930-07,WC-1930,Yugoslavia v Bolivia,group stage,7/17/1930,12:45:00,S-192,T-84,T-07,4,0,0,0,0,0,home team win
M-1930-08,WC-1930,United States v Paraguay,group stage,7/17/1930,14:45:00,S-192,T-80,T-53,3,0,0,0,0,0,home team win
M-1930-09,WC-1930,Uruguay v Peru,group stage,7/18/1930,14:30:00,S-191,T-81,T-54,1,0,0,0,0,0,home team win
M-1930-10,WC-1930,Chile v France,group stage,7/19/1930,12:50:00,S-191,T-13,T-28,1,0,0,0,0,0,home team win
M-1930-11,WC-1930,Argentina v Mexico,group stage,7/19/1930,15:00:00,S-191,T-03,T-44,6,3,0,0,0,0,home team win
M-1930-12,WC-1930,Brazil v Bolivia,group stage,7/20/1930,13:00:00,S-191,T-09,T-07,4,0,0,0,0,0,home team win
M-1930-13,WC-1930,Paraguay v Belgium,group stage,7/20/1930,15:00:00,S-191,T-53,T-06,1,0,0,0,?,0,home team win
M-1930-14,WC-1930,Uruguay v Romania,group stage,7/21/1930,14:50:00,S-191,T-81,T-59,4,0,0,0,0,0,home team win
M-1930-15,WC-1930,Argentina v Chile,group stage,7/22/1930,14:45:00,S-191,T-03,T-13,3,1,0,0,0,0,home team win
M-1930-16,WC-1930,Argentina v United States,semi-finals,7/26/1930,14:45:00,S-191,T-03,T-80,6,1,0,0,0,0,home team win
M-1930-17,WC-1930,Uruguay v Yugoslavia,semi-finals,7/27/1930,14:45:00,S-191,T-81,T-84,6,1,0,0,0,0,home team win
M-1930-18,WC-1930,Uruguay v Argentina,final,7/30/1930,14:15:00,S-191,T-81,T-03,4,2,0,0,0,?,home team win
M-1934-01,WC-1934,Austria v France,round of 16,5/27/1934,16:00:00,S-081,T-05,T-28,3,2,1,0,0,0,home team win
M-1934-02,WC-1934,Czechoslovakia v Romania,round of 16,5/27/1934,16:00:00,S-080,T-20,T-59,2,1,0,0,0,0,home team win
M-1934-03,WC-1934,Germany v Belgium,round of 16,5/27/1934,16:00:00,S-072,T-29,T-06,5,2,0,0,0,0,home team win
M-1934-04,WC-1934,Hungary v Egypt,round of 16,5/27/1934,16:00:00,S-075,T-34,T-25,4,2,0,0,0,0,home team win
M-1934-05,WC-1934,Italy v United States,round of 16,5/27/1934,16:00:00,S-078,T-39,T-80,7,1,0,0,0,0,home team win
M-1934-06,WC-1934,Spain v Brazil,round of 16,5/27/1934,16:00:00,S-073,T-71,T-09,3,1,0,0,0,0,home team win
M-1934-07,WC-1934,Sweden v Argentina,round of 16,5/27/1934,16:00:00,S-069,T-72,T-03,3,2,0,0,?,0,home team win
M-1934-08,WC-1934,Switzerland v Netherlands,round of 16,5/27/1934,16:00:00,S-074,T-73,T-46,3,2,0,0,0,?,home team win
M-1934-09,WC-1934,Austria v Hungary,quarter-finals,5/31/1934,16:30:00,S-069,T-05,T-34,2,1,0,0,0,0,home team win
M-1934-10,WC-1934,Czechoslovakia v Switzerland,quarter-finals,5/31/1934,16:30:00,S-081,T-20,T-73,3,2,0,0,0,0,home team win
M-1934-11,WC-1934,Germany v Sweden,quarter-finals,5/31/1934,16:30:00,S-074,T-29,T-72,2,1,0,0,0,0,home team win
M-1934-12,WC-1934,Italy v Spain,quarter-finals,5/31/1934,16:30:00,S-072,T-39,T-71,1,1,1,0,0,0,draw
M-1934-13,WC-1934,Italy v Spain,quarter-finals,06/01/1934,16:30:00,S-072,T-39,T-71,1,0,0,0,0,0,home team win
M-1934-14,WC-1934,Czechoslovakia v Germany,semi-finals,06/03/1934,16:30:00,S-078,T-20,T-29,3,1,0,0,?,?,home team win
M-1934-15,WC-1934,Italy v Austria,semi-finals,06/03/1934,16:30:00,S-074,T-39,T-05,1,0,0,0,0,0,home team win
M-1934-16,WC-1934,Germany v Austria,third-place match,06/07/1934,18:00:00,S-075,T-29,T-05,3,2,0,0,0,0,home team win
M-1934-17,WC-1934,Italy v Czechoslovakia,final,06/10/1934,17:00:00,S-078,T-39,T-20,2,1,1,0,0,0,home team win
M-1938-01,WC-1938,Switzerland v Germany,round of 16,06/04/1938,17:00:00,S-045,T-73,T-29,1,1,1,0,0,0,draw
M-1938-02,WC-1938,Cuba v Romania,round of 16,06/05/1938,17:00:00,S-052,T-18,T-59,3,3,1,0,0,0,draw
M-1938-03,WC-1938,France v Belgium,round of 16,06/05/1938,17:00:00,S-046,T-28,T-06,3,1,0,0,0,0,home team win
M-1938-04,WC-1938,Hungary v Dutch East Indies,round of 16,06/05/1938,17:00:00,S-047,T-34,T-22,6,0,0,0,?,0,home team win
M-1938-05,WC-1938,Italy v Norway,round of 16,06/05/1938,17:00:00,S-042,T-39,T-51,2,1,1,0,0,?,home team win
M-1938-06,WC-1938,Brazil v Poland,round of 16,06/05/1938,17:30:00,S-050,T-09,T-55,6,5,1,0,0,0,home team win
M-1938-07,WC-1938,Czechoslovakia v Netherlands,round of 16,06/05/1938,18:30:00,S-038,T-20,T-46,3,0,1,0,0,0,home team win
M-1938-08,WC-1938,Cuba v Romania,round of 16,06/09/1938,18:00:00,S-052,T-18,T-59,2,1,0,0,0,0,home team win
M-1938-09,WC-1938,Switzerland v Germany,round of 16,06/09/1938,18:00:00,S-045,T-73,T-29,4,2,0,0,?,0,home team win
M-1938-10,WC-1938,Brazil v Czechoslovakia,quarter-finals,06/12/1938,17:00:00,S-037,T-09,T-20,1,1,1,0,0,0,draw
M-1938-11,WC-1938,Hungary v Switzerland,quarter-finals,06/12/1938,17:00:00,S-040,T-34,T-73,2,0,0,0,0,0,home team win
M-1938-12,WC-1938,Italy v France,quarter-finals,06/12/1938,17:00:00,S-046,T-39,T-28,3,1,0,0,0,0,home team win
M-1938-13,WC-1938,Sweden v Cuba,quarter-finals,06/12/1938,17:00:00,S-036,T-72,T-18,8,0,0,0,0,0,home team win
M-1938-14,WC-1938,Brazil v Czechoslovakia,quarter-finals,6/14/1938,18:00:00,S-037,T-09,T-20,2,1,0,0,0,0,home team win
M-1938-15,WC-1938,Hungary v Sweden,semi-finals,6/16/1938,18:00:00,S-045,T-34,T-72,5,1,0,0,0,0,home team win
M-1938-16,WC-1938,Italy v Brazil,semi-finals,6/16/1938,18:00:00,S-042,T-39,T-09,2,1,0,0,0,0,home team win
M-1938-17,WC-1938,Brazil v Sweden,third-place match,6/19/1938,17:00:00,S-037,T-09,T-72,4,2,0,0,0,0,home team win
M-1938-18,WC-1938,Italy v Hungary,final,6/19/1938,17:00:00,S-046,T-39,T-34,4,2,0,0,?,?,home team win
M-1950-01,WC-1950,Brazil v Mexico,group stage,6/24/1950,15:00:00,S-020,T-09,T-44,4,0,0,0,0,0,home team win
M-1950-02,WC-1950,Yugoslavia v Switzerland,group stage,6/25/1950,15:00:00,S-007,T-84,T-73,3,0,0,0,0,0,home team win
M-1950-03,WC-1950,England v Chile,group stage,6/25/1950,15:00:00,S-020,T-27,T-13,2,0,0,0,0,0,home team win
M-1950-04,WC-1950,Spain v United States,group stage,6/25/1950,15:00:00,S-012,T-71,T-80,3,1,0,0,0,0,home team win
M-1950-05,WC-1950,Sweden v Italy,group stage,6/25/1950,15:00:00,S-023,T-72,T-39,3,2,0,0,0,0,home team win
M-1950-06,WC-1950,Brazil v Switzerland,group stage,6/28/1950,15:00:00,S-023,T-09,T-73,2,2,0,0,0,0,draw
M-1950-07,WC-1950,Yugoslavia v Mexico,group stage,6/28/1950,15:00:00,S-017,T-84,T-44,4,1,0,0,0,0,home team win
M-1950-08,WC-1950,Spain v Chile,group stage,6/29/1950,15:00:00,S-020,T-71,T-13,2,0,0,0,0,0,home team win
M-1950-09,WC-1950,United States v England,group stage,6/29/1950,15:00:00,S-007,T-80,T-27,1,0,0,0,0,0,home team win
M-1950-10,WC-1950,Sweden v Paraguay,group stage,6/29/1950,15:30:00,S-012,T-72,T-53,2,2,0,0,0,0,draw
M-1950-11,WC-1950,Brazil v Yugoslavia,group stage,07/01/1950,15:00:00,S-020,T-09,T-84,2,0,0,0,0,0,home team win
M-1950-12,WC-1950,Chile v United States,group stage,07/02/1950,15:00:00,S-019,T-13,T-80,5,2,0,0,0,0,home team win
M-1950-13,WC-1950,Spain v England,group stage,07/02/1950,15:00:00,S-020,T-71,T-27,1,0,0,0,0,0,home team win
M-1950-14,WC-1950,Italy v Paraguay,group stage,07/02/1950,15:00:00,S-023,T-39,T-53,2,0,0,0,0,0,home team win
M-1950-15,WC-1950,Uruguay v Bolivia,group stage,07/02/1950,15:00:00,S-007,T-81,T-07,8,0,0,0,0,0,home team win
M-1950-16,WC-1950,Switzerland v Mexico,group stage,07/02/1950,15:40:00,S-017,T-73,T-44,2,1,0,0,0,0,home team win
M-1950-17,WC-1950,Brazil v Sweden,final round,07/09/1950,15:00:00,S-020,T-09,T-72,7,1,0,0,0,0,home team win
M-1950-18,WC-1950,Uruguay v Spain,final round,07/09/1950,15:00:00,S-023,T-81,T-71,2,2,0,0,0,0,draw
M-1950-19,WC-1950,Brazil v Spain,final round,7/13/1950,15:00:00,S-020,T-09,T-71,6,1,0,0,0,0,home team win
M-1950-20,WC-1950,Uruguay v Sweden,final round,7/13/1950,15:00:00,S-023,T-81,T-72,3,2,0,0,0,0,home team win
M-1950-21,WC-1950,Sweden v Spain,final round,7/16/1950,15:00:00,S-023,T-72,T-71,3,1,0,0,?,?,home team win
M-1950-22,WC-1950,Uruguay v Brazil,final round,7/16/1950,15:00:00,S-020,T-81,T-09,2,1,0,0,0,0,home team win
M-1954-01,WC-1954,Brazil v Mexico,group stage,6/16/1954,18:00:00,S-178,T-09,T-44,5,0,0,0,0,0,home team win
M-1954-02,WC-1954,Yugoslavia v France,group stage,6/16/1954,18:00:00,S-179,T-84,T-28,1,0,0,0,0,0,home team win
M-1954-03,WC-1954,Austria v Scotland,group stage,6/16/1954,18:00:00,S-181,T-05,T-62,1,0,0,0,0,0,home team win
M-1954-04,WC-1954,Uruguay v Czechoslovakia,group stage,6/16/1954,18:00:00,S-177,T-81,T-20,2,0,0,0,0,0,home team win
M-1954-05,WC-1954,Switzerland v Italy,group stage,6/17/1954,17:50:00,S-179,T-73,T-39,2,1,0,0,0,0,home team win
M-1954-06,WC-1954,Hungary v South Korea,group stage,6/17/1954,18:00:00,S-181,T-34,T-69,9,0,0,0,0,0,home team win
M-1954-07,WC-1954,West Germany v Turkey,group stage,6/17/1954,18:00:00,S-177,T-83,T-77,4,1,0,0,0,0,home team win
M-1954-08,WC-1954,England v Belgium,group stage,6/17/1954,18:10:00,S-176,T-27,T-06,4,4,1,0,0,0,draw
M-1954-09,WC-1954,Uruguay v Scotland,group stage,6/19/1954,16:50:00,S-176,T-81,T-62,7,0,0,0,0,0,home team win
M-1954-10,WC-1954,Brazil v Yugoslavia,group stage,6/19/1954,17:00:00,S-179,T-09,T-84,1,1,1,0,0,0,draw
M-1954-11,WC-1954,Austria v Czechoslovakia,group stage,6/19/1954,17:00:00,S-181,T-05,T-20,5,0,0,0,0,0,home team win
M-1954-12,WC-1954,France v Mexico,group stage,6/19/1954,17:10:00,S-178,T-28,T-44,3,2,0,0,0,0,home team win
M-1954-13,WC-1954,Hungary v West Germany,group stage,6/20/1954,16:50:00,S-176,T-34,T-83,8,3,0,0,0,0,home team win
M-1954-14,WC-1954,Turkey v South Korea,group stage,6/20/1954,17:00:00,S-178,T-77,T-69,7,0,0,0,0,0,home team win
M-1954-15,WC-1954,Italy v Belgium,group stage,6/20/1954,17:00:00,S-180,T-39,T-06,4,1,0,0,0,0,home team win
M-1954-16,WC-1954,England v Switzerland,group stage,6/20/1954,17:10:00,S-177,T-27,T-73,2,0,0,0,0,0,home team win
M-1954-17,WC-1954,West Germany v Turkey,group stage,6/23/1954,18:00:00,S-181,T-83,T-77,7,2,0,0,?,0,home team win
M-1954-18,WC-1954,Switzerland v Italy,group stage,6/23/1954,18:00:00,S-176,T-73,T-39,4,1,0,0,0,0,home team win
M-1954-19,WC-1954,Austria v Switzerland,quarter-finals,6/26/1954,17:00:00,S-179,T-05,T-73,7,5,0,0,0,0,home team win
M-1954-20,WC-1954,Uruguay v England,quarter-finals,6/26/1954,17:00:00,S-176,T-81,T-27,4,2,0,0,0,0,home team win
M-1954-21,WC-1954,Hungary v Brazil,quarter-finals,6/27/1954,17:00:00,S-177,T-34,T-09,4,2,0,0,0,0,home team win
M-1954-22,WC-1954,West Germany v Yugoslavia,quarter-finals,6/27/1954,17:00:00,S-178,T-83,T-84,2,0,0,0,0,?,home team win
M-1954-23,WC-1954,Hungary v Uruguay,semi-finals,6/30/1954,18:00:00,S-179,T-34,T-81,4,2,1,0,0,0,home team win
M-1954-24,WC-1954,West Germany v Austria,semi-finals,6/30/1954,18:00:00,S-176,T-83,T-05,6,1,0,0,0,0,home team win
M-1954-25,WC-1954,Austria v Uruguay,third-place match,07/03/1954,17:00:00,S-181,T-05,T-81,3,1,0,0,0,0,home team win
M-1954-26,WC-1954,West Germany v Hungary,final,07/04/1954,17:00:00,S-177,T-83,T-34,3,2,0,0,0,0,home team win
M-1958-01,WC-1958,Sweden v Mexico,group stage,06/08/1958,14:00:00,S-173,T-72,T-44,3,0,0,0,0,0,home team win
M-1958-02,WC-1958,Argentina v West Germany,group stage,06/08/1958,19:00:00,S-169,T-03,T-83,1,3,0,0,0,0,away team win
M-1958-03,WC-1958,Northern Ireland v Czechoslovakia,group stage,06/08/1958,19:00:00,S-167,T-50,T-20,1,0,0,0,0,0,home team win
M-1958-04,WC-1958,France v Paraguay,group stage,06/08/1958,19:00:00,S-170,T-28,T-53,7,3,0,0,0,0,home team win
M-1958-05,WC-1958,Yugoslavia v Scotland,group stage,06/08/1958,19:00:00,S-175,T-84,T-62,1,1,0,0,0,0,draw
M-1958-06,WC-1958,Hungary v Wales,group stage,06/08/1958,19:00:00,S-172,T-34,T-82,1,1,0,0,?,0,draw
M-1958-07,WC-1958,Brazil v Austria,group stage,06/08/1958,19:00:00,S-174,T-09,T-05,3,0,0,0,0,0,home team win
M-1958-08,WC-1958,Soviet Union v England,group stage,06/08/1958,19:00:00,S-166,T-70,T-27,2,2,0,0,0,0,draw
M-1958-09,WC-1958,Argentina v Northern Ireland,group stage,06/11/1958,19:00:00,S-167,T-03,T-50,3,1,0,0,0,?,home team win
M-1958-10,WC-1958,West Germany v Czechoslovakia,group stage,06/11/1958,19:00:00,S-168,T-83,T-20,2,2,0,0,0,0,draw
M-1958-11,WC-1958,Paraguay v Scotland,group stage,06/11/1958,19:00:00,S-170,T-53,T-62,3,2,0,0,0,0,home team win
M-1958-12,WC-1958,Yugoslavia v France,group stage,06/11/1958,19:00:00,S-175,T-84,T-28,3,2,0,0,0,0,home team win
M-1958-13,WC-1958,Mexico v Wales,group stage,06/11/1958,19:00:00,S-173,T-44,T-82,1,1,0,0,0,0,draw
M-1958-14,WC-1958,Brazil v England,group stage,06/11/1958,19:00:00,S-166,T-09,T-27,0,0,0,0,0,0,draw
M-1958-15,WC-1958,Soviet Union v Austria,group stage,06/11/1958,19:00:00,S-164,T-70,T-05,2,0,0,0,0,0,home team win
M-1958-16,WC-1958,Sweden v Hungary,group stage,06/12/1958,19:00:00,S-173,T-72,T-34,2,1,0,0,?,?,home team win
M-1958-17,WC-1958,Sweden v Wales,group stage,6/15/1958,14:00:00,S-173,T-72,T-82,0,0,0,0,0,0,draw
M-1958-18,WC-1958,Czechoslovakia v Argentina,group stage,6/15/1958,19:00:00,S-168,T-20,T-03,6,1,0,0,0,0,home team win
M-1958-19,WC-1958,West Germany v Northern Ireland,group stage,6/15/1958,19:00:00,S-169,T-83,T-50,2,2,0,0,0,0,draw
M-1958-20,WC-1958,France v Scotland,group stage,6/15/1958,19:00:00,S-171,T-28,T-62,2,1,0,0,0,0,home team win
M-1958-21,WC-1958,Paraguay v Yugoslavia,group stage,6/15/1958,19:00:00,S-165,T-53,T-84,3,3,0,0,0,0,draw
M-1958-22,WC-1958,Hungary v Mexico,group stage,6/15/1958,19:00:00,S-172,T-34,T-44,4,0,0,0,0,0,home team win
M-1958-23,WC-1958,Brazil v Soviet Union,group stage,6/15/1958,19:00:00,S-166,T-09,T-70,2,0,0,0,0,0,home team win
M-1958-24,WC-1958,England v Austria,group stage,6/15/1958,19:00:00,S-164,T-27,T-05,2,2,0,0,0,0,draw
M-1958-25,WC-1958,Northern Ireland v Czechoslovakia,group stage,6/17/1958,19:00:00,S-169,T-50,T-20,2,1,1,0,0,0,home team win
M-1958-26,WC-1958,Wales v Hungary,group stage,6/17/1958,19:00:00,S-173,T-82,T-34,2,1,0,0,0,0,home team win
M-1958-27,WC-1958,Soviet Union v England,group stage,6/17/1958,19:00:00,S-166,T-70,T-27,1,0,0,0,0,0,home team win
M-1958-28,WC-1958,Brazil v Wales,quarter-finals,6/19/1958,19:00:00,S-166,T-09,T-82,1,0,0,0,0,0,home team win
M-1958-29,WC-1958,France v Northern Ireland,quarter-finals,6/19/1958,19:00:00,S-170,T-28,T-50,4,0,0,0,0,0,home team win
M-1958-30,WC-1958,Sweden v Soviet Union,quarter-finals,6/19/1958,19:00:00,S-173,T-72,T-70,2,0,0,0,0,0,home team win
M-1958-31,WC-1958,West Germany v Yugoslavia,quarter-finals,6/19/1958,19:00:00,S-169,T-83,T-84,1,0,0,0,0,0,home team win
M-1958-32,WC-1958,Brazil v France,semi-finals,6/24/1958,19:00:00,S-173,T-09,T-28,5,2,0,0,0,0,home team win
M-1958-33,WC-1958,Sweden v West Germany,semi-finals,6/24/1958,19:00:00,S-166,T-72,T-83,3,1,0,0,0,0,home team win
M-1958-34,WC-1958,France v West Germany,third-place match,6/28/1958,17:00:00,S-166,T-28,T-83,6,3,0,0,0,0,home team win
M-1958-35,WC-1958,Brazil v Sweden,final,6/29/1958,15:00:00,S-173,T-09,T-72,5,2,0,0,0,0,home team win
M-1962-01,WC-1962,Uruguay v Colombia,group stage,5/30/1962,15:00:00,S-024,T-81,T-15,2,1,0,0,0,0,home team win
M-1962-02,WC-1962,Chile v Switzerland,group stage,5/30/1962,15:00:00,S-026,T-13,T-73,3,1,0,0,0,0,home team win
M-1962-03,WC-1962,Brazil v Mexico,group stage,5/30/1962,15:00:00,S-027,T-09,T-44,2,0,0,0,0,0,home team win
M-1962-04,WC-1962,Argentina v Bulgaria,group stage,5/30/1962,15:00:00,S-025,T-03,T-10,1,0,0,0,?,?,home team win
M-1962-05,WC-1962,Soviet Union v Yugoslavia,group stage,5/31/1962,15:00:00,S-024,T-70,T-84,2,0,0,0,0,0,home team win
M-1962-06,WC-1962,West Germany v Italy,group stage,5/31/1962,15:00:00,S-026,T-83,T-39,0,0,0,0,0,0,draw
M-1962-07,WC-1962,Czechoslovakia v Spain,group stage,5/31/1962,15:00:00,S-027,T-20,T-71,1,0,0,0,0,0,home team win
M-1962-08,WC-1962,Hungary v England,group stage,5/31/1962,15:00:00,S-025,T-34,T-27,2,1,0,0,0,0,home team win
M-1962-09,WC-1962,Yugoslavia v Uruguay,group stage,06/02/1962,15:00:00,S-024,T-84,T-81,3,1,0,0,0,0,home team win
M-1962-10,WC-1962,Chile v Italy,group stage,06/02/1962,15:00:00,S-026,T-13,T-39,2,0,0,0,0,0,home team win
M-1962-11,WC-1962,Brazil v Czechoslovakia,group stage,06/02/1962,15:00:00,S-027,T-09,T-20,0,0,0,0,0,0,draw
M-1962-12,WC-1962,England v Argentina,group stage,06/02/1962,15:00:00,S-025,T-27,T-03,3,1,0,0,0,0,home team win
M-1962-13,WC-1962,Soviet Union v Colombia,group stage,06/03/1962,15:00:00,S-024,T-70,T-15,4,4,0,0,0,0,draw
M-1962-14,WC-1962,West Germany v Switzerland,group stage,06/03/1962,15:00:00,S-026,T-83,T-73,2,1,0,0,0,0,home team win
M-1962-15,WC-1962,Spain v Mexico,group stage,06/03/1962,15:00:00,S-027,T-71,T-44,1,0,0,0,0,0,home team win
M-1962-16,WC-1962,Hungary v Bulgaria,group stage,06/03/1962,15:00:00,S-025,T-34,T-10,6,1,0,0,0,0,home team win
M-1962-17,WC-1962,Soviet Union v Uruguay,group stage,06/06/1962,15:00:00,S-024,T-70,T-81,2,1,0,0,0,0,home team win
M-1962-18,WC-1962,West Germany v Chile,group stage,06/06/1962,15:00:00,S-026,T-83,T-13,2,0,0,0,0,0,home team win
M-1962-19,WC-1962,Brazil v Spain,group stage,06/06/1962,15:00:00,S-027,T-09,T-71,2,1,0,0,0,0,home team win
M-1962-20,WC-1962,Hungary v Argentina,group stage,06/06/1962,15:00:00,S-025,T-34,T-03,0,0,0,0,0,0,draw
M-1962-21,WC-1962,Yugoslavia v Colombia,group stage,06/07/1962,15:00:00,S-024,T-84,T-15,5,0,0,0,0,0,home team win
M-1962-22,WC-1962,Italy v Switzerland,group stage,06/07/1962,15:00:00,S-026,T-39,T-73,3,0,0,0,0,0,home team win
M-1962-23,WC-1962,Mexico v Czechoslovakia,group stage,06/07/1962,15:00:00,S-027,T-44,T-20,3,1,0,0,0,0,home team win
M-1962-24,WC-1962,England v Bulgaria,group stage,06/07/1962,15:00:00,S-025,T-27,T-10,0,0,0,0,0,0,draw
M-1962-25,WC-1962,Brazil v England,quarter-finals,06/10/1962,14:30:00,S-027,T-09,T-27,3,1,0,0,0,0,home team win
M-1962-26,WC-1962,Chile v Soviet Union,quarter-finals,06/10/1962,14:30:00,S-024,T-13,T-70,2,1,0,0,0,0,home team win
M-1962-27,WC-1962,Czechoslovakia v Hungary,quarter-finals,06/10/1962,14:30:00,S-025,T-20,T-34,1,0,0,0,?,?,home team win
M-1962-28,WC-1962,Yugoslavia v West Germany,quarter-finals,06/10/1962,14:30:00,S-026,T-84,T-83,1,0,0,0,0,0,home team win
M-1962-29,WC-1962,Brazil v Chile,semi-finals,6/13/1962,14:30:00,S-026,T-09,T-13,4,2,0,0,0,0,home team win
M-1962-30,WC-1962,Czechoslovakia v Yugoslavia,semi-finals,6/13/1962,14:30:00,S-027,T-20,T-84,3,1,0,0,0,0,home team win
M-1962-31,WC-1962,Chile v Yugoslavia,third-place match,6/16/1962,14:30:00,S-026,T-13,T-84,1,0,0,0,0,0,home team win
M-1962-32,WC-1962,Brazil v Czechoslovakia,final,6/17/1962,14:30:00,S-026,T-09,T-20,3,1,0,0,0,0,home team win
M-1966-01,WC-1966,England v Uruguay,group stage,07/11/1966,19:30:00,S-030,T-27,T-81,0,0,0,0,0,0,draw
M-1966-02,WC-1966,West Germany v Switzerland,group stage,07/12/1966,19:30:00,S-034,T-83,T-73,5,0,0,0,0,0,home team win
M-1966-03,WC-1966,Brazil v Bulgaria,group stage,07/12/1966,19:30:00,S-029,T-09,T-10,2,0,0,0,0,0,home team win
M-1966-04,WC-1966,Soviet Union v North Korea,group stage,07/12/1966,19:30:00,S-033,T-70,T-49,3,0,0,0,0,0,home team win
M-1966-05,WC-1966,France v Mexico,group stage,7/13/1966,19:30:00,S-030,T-28,T-44,1,1,0,0,0,0,draw
M-1966-06,WC-1966,Argentina v Spain,group stage,7/13/1966,19:30:00,S-028,T-03,T-71,2,1,0,0,0,0,home team win
M-1966-07,WC-1966,Portugal v Hungary,group stage,7/13/1966,19:30:00,S-032,T-56,T-34,3,1,0,0,0,0,home team win
M-1966-08,WC-1966,Italy v Chile,group stage,7/13/1966,19:30:00,S-035,T-39,T-13,2,0,0,0,0,0,home team win
M-1966-09,WC-1966,Uruguay v France,group stage,7/15/1966,19:30:00,S-031,T-81,T-28,2,1,0,0,0,0,home team win
M-1966-10,WC-1966,Spain v Switzerland,group stage,7/15/1966,19:30:00,S-034,T-71,T-73,2,1,0,0,0,0,home team win
M-1966-11,WC-1966,Hungary v Brazil,group stage,7/15/1966,19:30:00,S-029,T-34,T-09,3,1,0,0,0,0,home team win
M-1966-12,WC-1966,Chile v North Korea,group stage,7/15/1966,19:30:00,S-033,T-13,T-49,1,1,0,0,0,0,draw
M-1966-13,WC-1966,Argentina v West Germany,group stage,7/16/1966,15:00:00,S-028,T-03,T-83,0,0,0,0,0,0,draw
M-1966-14,WC-1966,Portugal v Bulgaria,group stage,7/16/1966,15:00:00,S-032,T-56,T-10,3,0,0,0,0,0,home team win
M-1966-15,WC-1966,Soviet Union v Italy,group stage,7/16/1966,15:00:00,S-035,T-70,T-39,1,0,0,0,0,0,home team win
M-1966-16,WC-1966,England v Mexico,group stage,7/16/1966,19:30:00,S-030,T-27,T-44,2,0,0,0,0,0,home team win
M-1966-17,WC-1966,Mexico v Uruguay,group stage,7/19/1966,16:30:00,S-030,T-44,T-81,0,0,0,0,0,0,draw
M-1966-18,WC-1966,Argentina v Switzerland,group stage,7/19/1966,19:30:00,S-034,T-03,T-73,2,0,0,0,0,0,home team win
M-1966-19,WC-1966,Portugal v Brazil,group stage,7/19/1966,19:30:00,S-029,T-56,T-09,3,1,0,0,0,0,home team win
M-1966-20,WC-1966,North Korea v Italy,group stage,7/19/1966,19:30:00,S-033,T-49,T-39,1,0,0,0,0,0,home team win
M-1966-21,WC-1966,England v France,group stage,7/20/1966,19:30:00,S-030,T-27,T-28,2,0,0,0,0,0,home team win
M-1966-22,WC-1966,West Germany v Spain,group stage,7/20/1966,19:30:00,S-028,T-83,T-71,2,1,0,0,0,0,home team win
M-1966-23,WC-1966,Hungary v Bulgaria,group stage,7/20/1966,19:30:00,S-032,T-34,T-10,3,1,0,0,0,0,home team win
M-1966-24,WC-1966,Soviet Union v Chile,group stage,7/20/1966,19:30:00,S-035,T-70,T-13,2,1,0,0,0,0,home team win
M-1966-25,WC-1966,England v Argentina,quarter-finals,7/23/1966,15:00:00,S-030,T-27,T-03,1,0,0,0,?,?,home team win
M-1966-26,WC-1966,Portugal v North Korea,quarter-finals,7/23/1966,15:00:00,S-029,T-56,T-49,5,3,0,0,0,0,home team win
M-1966-27,WC-1966,Soviet Union v Hungary,quarter-finals,7/23/1966,15:00:00,S-035,T-70,T-34,2,1,0,0,0,0,home team win
M-1966-28,WC-1966,West Germany v Uruguay,quarter-finals,7/23/1966,15:00:00,S-034,T-83,T-81,4,0,0,0,0,0,home team win
M-1966-29,WC-1966,West Germany v Soviet Union,semi-finals,7/25/1966,19:30:00,S-029,T-83,T-70,2,1,0,0,0,0,home team win
M-1966-30,WC-1966,England v Portugal,semi-finals,7/26/1966,19:30:00,S-030,T-27,T-56,2,1,0,0,0,0,home team win
M-1966-31,WC-1966,Portugal v Soviet Union,third-place match,7/28/1966,19:30:00,S-030,T-56,T-70,2,1,0,0,0,0,home team win
M-1966-32,WC-1966,England v West Germany,final,7/30/1966,15:00:00,S-030,T-27,T-83,4,2,1,0,0,0,home team win
M-1970-01,WC-1970,Mexico v Soviet Union,group stage,5/31/1970,12:00:00,S-099,T-44,T-70,0,0,0,0,0,0,draw
M-1970-02,WC-1970,Uruguay v Israel,group stage,06/02/1970,16:00:00,S-104,T-81,T-38,2,0,0,0,0,0,home team win
